category,air_date,category
TONY MONTANA,10/6/05,5
TONY ORLANDO!,3/15/01,5
TONY WINNERS OF THE '40s,6/1/01,5
TONY WINNERS OF THE '50s,4/25/06,5
TONY-WINNING COMPOSERS,2/23/01,3
TONY-WINNING COMPOSERS,3/19/03,5
TONY-WINNING MUSICALS IN OTHER WORDS,2/11/09,3
"TOO ""HARD""",2/26/02,5
"TOO ""HOT"" TO HANDLE",6/8/98,5
TOO BIG FOR YOUR BRIDGES,12/20/06,5
"TOO MUCH ""SUN""",6/16/10,5
TOO MUCH TIME ON THEIR HANDS,4/21/04,5
TOO SOFT,2/26/02,5
TOOL TIME,10/8/04,5
TOOL TIME,11/4/98,5
TOOL TIME,2/11/09,5
TOOL TIME,5/19/98,5
TOOL TIME?,3/7/00,5
TOOL WORDS & PHRASES,5/24/10,5
TOOLS,10/22/02,5
TOOLS,6/8/06,5
TOOLS,7/10/00,5
TOOLS OF THE TRADE,11/17/04,5
TOOLS OF THE TRADE,2/9/06,5
TOOLS OF THE WRITER'S TRADE,7/28/11,5
TOON TUNES,6/8/09,5
TOON UP,4/4/05,5
TOOTHPASTE TALK,12/7/00,5
TOOTSIE ROLLS,12/2/09,5
"TOP ""GOD""s",5/2/03,5
"TOP ""ING""s",12/22/00,5
TOP 10 BABY BOY NAMES OF 2004,1/19/06,5
TOP 10 LISTS,3/7/07,5
TOP 10 YAHOO! SEARCHES,2/23/09,5
TOP 100 NEWSPAPERS,9/5/01,5
TOP 40 BONUS,2/10/98,5
TOP 40 COMMENCEMENT ADDRESSES?,6/18/09,5
TOP 40 DEBUTS,10/20/03,5
TOP 40 DEBUTS,10/9/01,5
TOP 40 DEBUTS,11/27/02,5
TOP 40 DUETS,3/4/10,5
TOP 40 HITMAKERS,12/18/07,5
TOP 40 LAST NAMES,6/23/05,5
TOP 40 MATH,9/24/09,5
TOP 40 MATH,9/28/04,5
TOP 40 MUSICAL CONTRACTIONS,5/12/05,5
TOP 40 SONGS' MISSING LINKS,2/12/09,5
TOP ATHLETES,2/20/03,1
TOP CHEF,12/2/10,5
TOP GODS,5/2/03,4
TOP MAYORS' SALARIES 2002,4/17/03,3
TOP MODELS,1/20/97,5
TOP MODELS,2/16/07,5
TOP MONEYMAKING FILMS BY YEAR,6/10/08,5
TOP O' THE CHARTS,10/4/05,5
TOP O' THE CHARTS,12/23/09,5
TOP O' THE CHARTS,5/14/02,5
TOP O' THE STATE,3/31/99,5
"TOP O' THE WORLD, MA!",5/28/98,5
TOP OF THE CHARTS,2/9/07,5
TOP OF THE CHARTS,4/25/11,5
"TOP OF THE CHARTS, MA!",11/4/04,5
TOP OF THE LIST,10/24/11,5
TOP OF THE POP CHARTS,10/20/11,1
TOP SELLER IN THE U.S.,11/4/10,5
TOP SELLER IN THE U.S.,4/15/09,5
TOP U.S. FRANCHISES,7/20/10,5
TOP-RATED TV SHOWS,6/12/03,5
"TOPS OF THE WORLD, MA!",4/6/01,5
TORAH!  TORAH!  TORAH!,11/6/06,5
TORAH! TORAH! TORAH!,10/31/01,5
TORONTO'S CN TOWER,3/23/04,5
TOSSED SALAD,7/26/11,5
TOSSIN' & TURNIN',3/27/03,5
TOTAL DRAMA!,10/23/09,5
TOTALLY 1680s!,9/4/00,5
TOUCH-TONE TELEPHONE TUNES,1/5/00,5
TOUCHDOWN!,9/14/09,5
TOUCHED BY AN ANGEL,12/20/11,5
TOUGH BEFORE & AFTER,12/4/98,5
TOUGH BIOLOGY,6/30/98,3
TOUGH BODIES OF WATER,11/15/11,5
TOUGH BODIES OF WATER,3/31/08,5
TOUGH BODIES OF WATER,9/11/08,5
TOUGH CAPITAL CITIES,3/24/09,5
TOUGH CAPITAL CITIES,5/14/10,5
TOUGH CAPITALS,12/2/98,5
TOUGH CAPITALS,2/24/99,5
TOUGH CAPITALS,6/10/98,5
TOUGH CHICKS,10/7/02,5
TOUGH DISNEY,11/13/87,5
TOUGH FACTS,11/21/95,5
TOUGH FOOTBALL,4/9/99,5
TOUGH GEOGRAPHY,10/17/02,5
TOUGH GEOGRAPHY,10/20/99,5
TOUGH GEOGRAPHY,5/6/03,5
TOUGH GEOGRAPHY,5/8/02,5
TOUGH GEOGRAPHY,9/26/97,5
TOUGH HISTORY,4/29/97,5
TOUGH HISTORY,4/30/98,5
TOUGH HISTORY,5/18/00,5
TOUGH HODGEPODGE,10/12/98,1
TOUGH HODGEPODGE,12/17/98,5
TOUGH HODGEPODGE,6/24/99,5
TOUGH HODGEPODGE,7/9/98,5
TOUGH ISLANDS,6/1/01,4
TOUGH JOBS,10/15/03,5
TOUGH LIT,6/21/07,5
TOUGH LIT,9/27/04,5
TOUGH MOVIE TRIVIA,11/4/86,5
TOUGH MOVIE TRIVIA,7/16/98,5
TOUGH NUCLEAR PHYSICS,4/27/98,4
TOUGH NURSERY RHYMES,11/20/96,5
TOUGH OZ,11/5/98,5
TOUGH POTPOURRI,3/18/09,5
TOUGH POTPOURRI,5/13/02,5
TOUGH SCIENCE,2/23/07,5
TOUGH SHAKESPEARE,4/16/99,5
TOUGH STUFF,11/10/05,5
TOUGH STUFF,3/24/99,5
TOUGH STUFF,5/10/00,5
TOUGH STUFF,5/8/97,5
"TOUGH TIMES, KID",5/24/07,5
TOUGH TRIVIA,11/11/85,5
TOUGH TUNES,1/18/08,5
TOUGH TV,1/6/98,5
TOUGH TV,12/15/05,5
TOUGH TV,4/5/99,5
TOUGH TV,6/4/98,5
TOUGH TV TRIVIA,11/12/90,5
TOUGH TV TRIVIA,11/18/93,5
TOUGH TV TRIVIA,11/9/87,5
TOUGH TV TRIVIA,3/31/93,5
TOUGH TV TRIVIA,4/27/87,3
TOUGH TV TRIVIA,4/7/87,5
TOUGH TV TRIVIA 2,1/30/96,5
TOUGH U.S. CITIES,9/11/98,5
TOUGH-POURRI,7/24/09,5
TOUR DE FRANCE,11/18/04,5
TOUR DE LANCE,2/20/06,5
TOUR OF JUDY,6/6/03,5
TOURING AMERICA,12/27/06,5
TOURING EUROPEAN CAPITALS,2/4/08,5
TOURING THE TAROT DECK,4/25/07,5
TOURING USA,11/10/09,5
TOURISM,2/9/07,1
TOURIST ATTRACTIONS,5/19/04,1
TOURIST TRAPS,9/21/84,5
TOURIST TREATS,3/26/01,5
TOURNAMENT,5/16/05,5
TOWER,6/7/11,5
TOWERS,11/8/02,5
TOWERS,12/16/96,5
TOWERS,2/23/10,5
TOWERS,2/9/99,5
TOWNS & CITIES,3/26/99,5
TOY SAFETY,12/28/00,1
TOY STORY,2/18/00,5
TOYMAKERS,12/24/97,5
TOYS,11/13/97,1
TOYS,11/29/11,1
TOYS,12/21/98,1
TOYS,12/7/09,1
TOYS,4/30/10,1
"TOYS ""R"" THESE",5/4/01,5
TOYS & GAMES,1/10/03,5
TOYS & GAMES,1/12/04,5
TOYS & GAMES,1/19/10,5
TOYS & GAMES,1/27/11,5
TOYS & GAMES,12/26/02,1
TOYS & GAMES,12/7/84,5
TOYS & GAMES,12/8/11,5
TOYS & GAMES,2/14/90,4
TOYS & GAMES,4/16/01,1
TOYS & GAMES,5/18/04,5
TOYS & GAMES,5/23/90,3
TOYS & GAMES,7/7/10,5
TOYS & GAMES,9/10/04,5
TOYS & GAMES,9/13/84,5
TOYS & GAMES,9/8/03,1
TOYS AND GAMES,3/29/05,5
TOYS ARE US,1/4/01,5
TOYS FOR BOYS,10/27/00,5
TOYS IN THE ATTIC,7/7/98,5
TOYS IN THE GARAGE,10/9/98,5
TRA-LA!  IT'S MAY!,5/1/09,5
TRACK,1/2/98,5
TRACK & FIELD,10/7/04,5
TRACK & FIELD,12/6/05,5
TRACK & FIELD,5/6/02,5
TRACK & FIELD,6/10/08,5
TRADE,6/18/97,5
TRADE CENTERS,11/27/84,1
TRADEMARKS,12/19/05,1
TRADEMARKS,2/1/07,1
TRADEMARKS,7/15/11,1
TRADING PLACES,2/29/08,5
TRADING SPACES,4/28/03,5
TRADITIONAL ANNIVERSARY GIFTS,11/7/07,5
TRADITIONAL ANNIVERSARY GIFTS,6/29/10,5
TRADITIONAL EASTERN MEDICINE,6/23/06,5
TRAFFIC,12/30/08,5
TRAFFIC SIGNS,4/2/93,5
TRAGEDIES,4/23/98,5
TRAIL MIX,6/16/06,5
TRAILS,1/14/99,5
TRAIN SONGS,11/15/90,5
TRAIN STATIONS,7/11/01,5
TRAIN TIMETABLES,11/7/07,5
TRAIN-ING DAY,11/16/05,5
TRAINS,10/2/07,1
TRAINS,11/28/84,2
TRAINS,2/4/91,5
TRAINS,4/10/00,5
TRAINS,4/6/87,5
TRAITORS,11/22/96,5
TRANSFORMED FOOD,7/17/09,5
TRANSFORMERS,10/11/07,4
TRANSLATE THE PORTUGUESE,12/15/09,5
TRANSLATION,5/14/98,5
TRANSLATION EXERCISES,11/3/11,5
TRANSPLANT,12/19/08,5
TRANSPLANTS,4/11/05,5
TRANSPO-POURRI,11/23/07,5
TRANSPORTATION,1/11/90,5
TRANSPORTATION,1/13/11,5
TRANSPORTATION,1/14/98,5
TRANSPORTATION,1/21/08,5
TRANSPORTATION,1/29/03,1
TRANSPORTATION,1/3/89,5
TRANSPORTATION,1/31/96,5
TRANSPORTATION,1/31/97,5
TRANSPORTATION,1/9/97,5
TRANSPORTATION,10/11/96,5
TRANSPORTATION,10/13/06,1
TRANSPORTATION,10/3/01,1
TRANSPORTATION,11/10/99,5
TRANSPORTATION,11/11/86,5
TRANSPORTATION,11/11/88,5
TRANSPORTATION,11/13/08,5
TRANSPORTATION,11/15/88,5
TRANSPORTATION,11/18/02,5
TRANSPORTATION,11/21/96,5
TRANSPORTATION,11/22/93,5
TRANSPORTATION,11/22/94,5
TRANSPORTATION,11/22/95,5
TRANSPORTATION,11/5/91,5
TRANSPORTATION,11/6/91,1
TRANSPORTATION,12/1/97,5
TRANSPORTATION,12/11/92,1
TRANSPORTATION,12/2/88,5
TRANSPORTATION,12/22/97,5
TRANSPORTATION,12/27/04,5
TRANSPORTATION,12/28/07,5
TRANSPORTATION,12/30/97,5
TRANSPORTATION,2/14/97,5
TRANSPORTATION,2/20/01,3
TRANSPORTATION,2/5/86,3
TRANSPORTATION,2/9/09,4
TRANSPORTATION,3/1/90,5
TRANSPORTATION,3/2/04,5
TRANSPORTATION,3/28/03,5
TRANSPORTATION,3/6/06,5
TRANSPORTATION,4/17/90,5
TRANSPORTATION,4/22/97,1
TRANSPORTATION,4/27/87,5
TRANSPORTATION,4/28/03,1
TRANSPORTATION,5/22/97,5
TRANSPORTATION,5/28/97,5
TRANSPORTATION,5/30/00,5
TRANSPORTATION,5/30/07,5
TRANSPORTATION,5/9/97,5
TRANSPORTATION,6/12/98,5
TRANSPORTATION,6/27/97,5
TRANSPORTATION,6/28/88,2
TRANSPORTATION,7/16/01,5
TRANSPORTATION,7/18/03,5
TRANSPORTATION,7/23/04,5
TRANSPORTATION,7/4/95,5
TRANSPORTATION,7/9/93,5
TRANSPORTATION,9/11/84,5
TRANSPORTATION,9/13/84,3
TRANSPORTATION,9/20/06,5
TRANSPORTATION,9/21/09,5
TRANSPORTATION,9/22/05,3
TRANSPORTATION,9/22/97,5
TRANSPORTATION,9/28/89,4
TRANSPORTATION,9/6/04,5
TRANSPORTATION HISTORY,3/11/98,1
TRANSPORTATION IN SONG,9/26/06,5
TRANSPORTATION INNOVATIONS,3/23/01,1
TRANSPORTATION NEWS,6/16/06,1
TRANSPORTATION SLANG,4/5/00,5
TRANSPORTS OF DELIGHT,9/26/02,5
TRANSPOSITION WORDS,12/9/11,5
TRASH TALKIN',11/10/04,5
TRASH TALKING AT THE MEDIEVAL JOUST,10/10/08,5
TRAVEL,1/11/12,5
TRAVEL,11/10/04,5
TRAVEL,11/20/00,5
TRAVEL,12/29/00,1
TRAVEL,2/7/01,5
TRAVEL,9/27/84,5
TRAVEL & TOURISM,1/12/98,5
TRAVEL & TOURISM,1/27/99,5
TRAVEL & TOURISM,1/5/98,5
TRAVEL & TOURISM,1/7/99,5
TRAVEL & TOURISM,1/8/90,5
TRAVEL & TOURISM,10/16/86,5
TRAVEL & TOURISM,10/3/00,5
TRAVEL & TOURISM,10/31/01,5
TRAVEL & TOURISM,11/1/05,5
TRAVEL & TOURISM,11/17/89,5
TRAVEL & TOURISM,11/2/88,5
TRAVEL & TOURISM,11/28/84,1
TRAVEL & TOURISM,12/1/05,5
TRAVEL & TOURISM,12/13/02,5
TRAVEL & TOURISM,12/18/00,5
TRAVEL & TOURISM,12/8/95,5
TRAVEL & TOURISM,2/19/98,5
TRAVEL & TOURISM,2/19/99,5
TRAVEL & TOURISM,2/21/97,5
TRAVEL & TOURISM,2/3/00,5
TRAVEL & TOURISM,2/6/98,5
TRAVEL & TOURISM,3/24/04,5
TRAVEL & TOURISM,3/27/03,5
TRAVEL & TOURISM,3/27/96,1
TRAVEL & TOURISM,4/1/96,5
TRAVEL & TOURISM,4/12/00,5
TRAVEL & TOURISM,4/18/03,5
TRAVEL & TOURISM,4/29/97,2
TRAVEL & TOURISM,4/7/00,1
TRAVEL & TOURISM,5/16/90,5
TRAVEL & TOURISM,5/17/99,5
TRAVEL & TOURISM,5/20/92,1
TRAVEL & TOURISM,5/5/97,5
TRAVEL & TOURISM,6/27/00,5
TRAVEL & TOURISM,6/9/99,5
TRAVEL & TOURISM,7/20/04,4
TRAVEL & TOURISM,7/6/95,5
TRAVEL & TOURISM,9/14/84,4
TRAVEL & TOURISM,9/29/10,5
TRAVEL AND TOURISM,11/13/87,5
TRAVEL AND TOURISM,11/21/85,5
TRAVEL BASICS,4/28/97,5
TRAVEL CANADA,4/3/97,5
TRAVEL CANADA,7/3/98,5
TRAVEL EUROPE,1/20/97,5
TRAVEL EUROPE,11/27/98,5
TRAVEL EUROPE,12/3/98,5
TRAVEL EUROPE,2/27/03,5
TRAVEL EUROPE,3/18/03,5
TRAVEL EUROPE,4/21/08,5
TRAVEL EUROPE,5/15/07,1
TRAVEL EUROPE,5/17/04,5
TRAVEL EUROPE,6/22/07,5
TRAVEL FRANCE,10/17/03,5
TRAVEL FUN,12/21/04,5
TRAVEL FUN,2/16/01,5
TRAVEL FUN,2/7/06,5
TRAVEL FUN,5/3/02,5
TRAVEL FUN,6/12/08,5
TRAVEL FUN,6/19/01,5
TRAVEL INDIANAPOLIS,12/30/97,5
TRAVEL IRELAND,9/28/99,3
TRAVEL TEXAS,6/11/98,5
TRAVEL TIDBITS,10/15/01,5
TRAVEL U.S.A.,1/2/97,5
TRAVEL U.S.A.,1/29/97,5
TRAVEL U.S.A.,1/7/98,5
TRAVEL U.S.A.,11/12/96,2
TRAVEL U.S.A.,11/16/93,5
TRAVEL U.S.A.,12/29/99,5
TRAVEL U.S.A.,2/7/00,5
TRAVEL U.S.A.,4/18/97,5
TRAVEL U.S.A.,6/28/93,5
TRAVEL U.S.A.,7/16/96,5
TRAVEL U.S.A.,7/7/97,5
TRAVEL USA,11/21/02,5
TRAVELIN',1/20/06,5
TRAVELING,3/19/98,5
TRAVELING ABROAD,4/30/07,5
TRAVELING THE GLOBE,10/11/07,1
TREASURE ISLAND,2/6/01,2
TREASURES OF THE NEW-YORK HISTORICAL SOCIETY,11/7/11,5
TREATIES,11/15/95,5
TREATIES,11/27/98,5
TREATIES,12/11/92,2
TREATIES,5/18/92,5
TREATIES,5/21/10,5
TREATIES,6/7/04,5
TREATS,10/31/07,5
TREATS,12/9/98,5
"TREBEK, SAJAK OR OZZY OSBOURNE",4/22/04,5
TREBEKS IN ART HISTORY,1/31/11,5
TREBLEMAKERS,11/4/08,5
TREE PEOPLE,1/16/08,5
TREE POTPOURRI,5/30/03,5
TREE POTPOURRI,7/26/06,5
TREE VERBS,11/7/97,3
TREE WORDS,7/12/00,5
TREE-LETTER WORDS,4/27/01,3
TREE-LETTER WORDS,4/5/05,5
TREE-VIA,3/27/01,5
TREES,1/19/05,5
TREES,10/13/92,5
TREES,10/23/97,5
TREES,11/13/85,5
TREES,11/22/00,5
TREES,12/19/96,5
TREES,12/8/05,5
TREES,2/20/01,5
TREES,2/23/04,5
TREES,2/28/06,1
TREES,3/29/11,5
TREES,3/31/97,5
TREES,4/10/03,5
TREES,7/4/95,5
TREES,9/17/97,5
TREES,9/18/06,5
TREES,9/21/11,5
TREES,9/21/99,1
TREES,9/4/00,5
TREES & SHRUBS,3/29/06,5
TREES COMPANY,11/26/01,4
TREES COMPANY,5/27/10,5
TREES!,11/10/09,5
TREKS,4/9/04,3
TRENDS,11/1/99,5
TRENDY!,2/25/03,5
TRIAL,3/25/98,5
TRIAL PARTICIPANTS,7/27/11,5
TRIALS OF THE CENTURY,3/30/99,5
TRIALS OF THE CENTURY,9/15/99,5
TRIANGLES,4/14/05,5
TRIANGLES,4/21/00,5
TRIBES,9/8/97,5
TRIBUTE ALBUMS,4/8/04,5
TRIBUTE ALBUMS,5/29/09,5
TRIBUTE BANDS,5/20/05,5
TRICKS ARE FOR KIDS,7/17/09,5
TRICKY NUMBERS,11/1/02,5
TRICKY QUESTIONS,10/12/04,5
TRICKY QUESTIONS,10/22/02,5
TRICKY QUESTIONS,2/15/00,5
TRICKY QUESTIONS,7/21/05,5
TRICKY QUESTIONS,9/26/03,5
TRICKY STUPID ANSWERS,3/31/09,4
TRINIDAD,11/24/97,5
TRINIDAD & TOBAGO,2/2/11,5
TRINIDADIAN AMATEUR ICHTHYOLOGISTS,4/1/97,1
TRIOS,12/19/06,4
TRIOS,2/16/05,5
TRIOS,9/14/84,5
TRIP,2/19/01,5
"TRIPLE ""A""",6/17/05,5
TRIPLE A,9/21/98,5
TRIPLE DOUBLE-LETTER WORDS,10/17/08,5
TRIPLE FEATURES,6/24/98,5
TRIPLE RHYME TIME,5/6/03,5
TRIPLE THE FUN,9/28/11,5
TRIUMPH,6/2/09,3
TRIVIA,10/2/85,5
TRIVIA,11/26/84,5
TRIVIA,11/27/84,5
TRIVIA,11/28/84,5
TRIVIA,9/13/84,5
TRIVIA,9/14/84,5
TRIVIA,9/20/84,5
TRIVIA,9/26/84,5
TRIVIA,9/27/84,5
TRIVIAL STEW,6/9/99,5
TROPICAL FOREST CREATURES,10/15/98,5
TROPICAL FRUIT,6/4/02,5
TROPICAL ISLANDS,11/3/00,5
TROPICANA,2/12/01,5
TROUBLE,3/16/99,5
TROUBLE,9/16/09,5
TRU STORY,9/3/01,5
TRUCK STOP,3/22/99,3
TRUCKIN',1/6/05,5
TRUCKIN',2/1/00,5
TRUE & FALSE,5/15/03,5
TRUE CRIME,5/19/05,5
TRUE LIVES,12/12/97,5
TRUE STORY,9/3/01,5
TRUMAN CAPOTE,1/11/06,5
TRUMAN CAPOTE,4/1/08,5
TRUSTY SIDEKICKS,1/31/01,5
TRUSTY SIDEKICKS,4/2/99,5
TRUSTY SIDEKICKS,9/18/01,5
TRUTH OR DARE,11/6/98,5
TRUTH OR DARE,5/25/09,5
TRUTH SEEKERS,11/25/11,5
"TRY ""STAR""",4/21/03,5
"TRY ""TRI"" AGAIN",1/4/05,5
TRY STATE AREA,12/22/11,5
"TRY, TRY AGAIN",3/9/07,5
TRYING TO MAKE ME GO TO RIYADH,7/4/08,5
TUBE TEST,7/11/01,5
TUBES,6/10/02,5
TUDOR GARAGE,10/1/08,5
TUDOR GARAGE,5/8/01,5
TUESDAY,2/4/99,5
TULIPS,10/8/03,5
"TUNE ""IN""",10/30/09,5
TUNE IN TUNISIA,3/26/04,5
TUNES FROM REVUES,3/10/03,5
TUNES ON TOONS,3/7/08,5
TUNISIA,9/12/08,5
TUNNEL,4/16/07,5
TUNNELS,6/23/06,5
TURIN! TURIN! TURIN!,6/29/11,5
TURKEY,11/25/99,5
TURKEY,11/6/90,5
TURKEY DAY,11/22/11,5
TURKEY LEFTOVERS,11/28/00,5
"TURKEY, THE BIRD",11/23/00,5
TURKISH LITERATURE,2/13/09,5
"TURKMENISTAN, MY LOVE",1/6/06,5
"TURKMENISTAN, THE COUNTRY",11/23/00,5
TURN ME LEWIS,7/25/06,5
TURN OF THE 2nd MILLENNIUM,5/20/99,2
TURN OF THE CENTURY FILMS,1/5/99,5
TURN OF THE CENTURY MOVIES,5/26/11,5
TURN ON,10/30/09,5
TURN ON YOUR COMPUTER,2/17/06,5
TURNING 25,9/29/08,3
TURNING 40 IN '98,10/30/98,5
TURNING 50 IN '98,3/16/98,5
TURNING 50 IN 2011,10/19/11,5
TURNING IN THEIR GRAVES,6/4/03,5
TURNS OF THE CENTURY,1/8/01,5
TURNS OF THE CENTURY,5/16/00,5
TURRETS SYNDROME,5/9/07,5
TURTLES,2/15/10,5
TURTLES,4/7/88,5
TURTLES & TORTOISES,11/8/11,5
TUTTI FRUITY,9/11/02,5
TUTU MUCH!,5/19/06,5
TUXEDO JUNCTION,4/21/05,5
TV,1/6/97,5
TV,11/16/10,5
TV,11/22/02,5
TV,2/25/11,5
TV,2/28/08,5
TV,4/22/10,5
TV,5/9/03,5
"TV ""P""EOPLE",3/22/90,5
TV & FILM CELLISTS,5/28/97,5
TV & FILM FOOD,5/1/08,5
TV & FILM GIRLFRIENDS,5/11/90,5
TV & FILM SAXOPHONISTS,12/23/96,5
TV & LITERATURE,12/14/98,1
TV & MOVIE ACTORS,3/15/00,5
TV & MOVIE ACTORS,3/9/01,5
TV & MOVIE ACTORS,9/15/00,5
TV & MOVIE SETTINGS,1/12/98,1
TV & MOVIE TOURISM,3/21/96,5
TV & MUSIC,12/19/02,1
TV & STAMPS,9/9/03,1
TV 2K,11/21/00,5
TV 3 OF A KIND,10/18/99,5
TV 4 U,10/11/07,5
TV ACTORS,7/7/98,5
TV ACTORS & ACTRESSES,3/25/98,5
TV ACTORS & ACTRESSES,4/11/97,5
TV ACTORS & ACTRESSES,6/16/00,5
TV ACTORS & ACTRESSES,6/17/97,5
TV ACTORS & ROLES,1/28/98,5
TV ACTORS & ROLES,10/4/96,5
TV ACTORS & ROLES,11/21/96,5
TV ACTORS & ROLES,12/18/00,5
TV ACTORS & ROLES,12/29/98,5
TV ACTORS & ROLES,12/6/99,5
TV ACTORS & ROLES,6/6/97,5
TV ACTORS & ROLES,7/21/99,5
TV ADJECTIVES,2/18/10,5
TV ADJECTIVES,5/27/09,5
TV ADJECTIVES,7/12/10,5
TV ALPHABET,4/7/11,5
TV ANIMALS,11/29/84,5
TV ARCHIVE,12/22/99,4
TV ATTACK ADS,1/11/07,5
TV ATTORNEYS,5/1/97,5
TV BANDLEADERS,11/13/86,5
TV BARS & RESTAURANTS,1/11/96,5
TV BEFORE & AFTER,2/27/08,5
TV BEFORE & AFTER,2/28/07,5
TV BLONDES,1/12/90,5
TV BLONDES,5/17/90,5
TV BOY GENIUSES,7/3/00,5
TV BY THE NUMBERS,3/10/99,5
TV CAPTAINS,4/22/87,3
TV CAREER MOVES,7/18/11,5
TV CARTOON BY CHARACTERS,2/21/11,5
TV CARTOON POOCHES,10/27/05,5
TV CARTOON THEMES,9/25/97,5
TV CARTOONS,1/14/03,5
TV CARTOONS,11/29/93,5
TV CAST CHANGES,2/17/98,5
TV CASTS,10/28/09,5
TV CASTS,2/10/06,5
TV CASTS,3/16/01,5
TV CASTS,6/10/09,5
TV CATCH PHRASES,4/18/97,5
TV CATCHPHRASES,3/31/03,5
TV CATCHPHRASES,5/24/00,5
TV CATCHPHRASES,6/8/05,5
TV CATCHPHRASES,9/26/11,5
TV CELEBRITIES,1/28/08,1
TV CHARACTERS,10/29/98,1
TV CHARACTERS,12/11/96,5
TV CHARACTERS,12/29/10,5
TV CHARACTERS,2/2/99,5
TV CHARACTERS,3/9/04,5
TV CHARACTERS,4/2/09,1
TV CHARACTERS,5/14/98,5
TV CHARACTERS,5/18/99,1
TV CHARACTERS,5/24/99,5
TV CHARACTERS,5/3/99,5
TV CHARACTERS,7/21/05,5
TV CHARACTERS,7/4/07,5
TV CHARACTERS,9/20/99,5
TV CHARACTERS' MAIDEN NAMES,10/21/99,5
TV CHIEFS,1/2/97,5
TV CITY SETTINGS,3/3/11,5
TV COMEDY,11/10/06,5
TV COMEDY,11/24/98,5
TV COMMERCIALS,4/21/87,4
TV COMMERCIALS,4/6/01,5
TV COMPOSERS,6/23/97,5
TV COPS,11/24/95,5
TV COPS,9/18/97,5
TV CRIMEFIGHTERS,11/25/98,5
TV CROSSOVERS,1/7/00,5
"TV CROSSWORD CLUES ""O""",6/30/00,5
TV D.O.A.,11/2/05,5
TV DADS,10/24/06,5
TV DEMISES,10/15/98,5
TV DETECTIVES,11/24/99,5
TV DETECTIVES,11/26/84,5
TV DETECTIVES,11/8/07,5
TV DINNERS,10/10/05,5
TV DRAMA,2/26/02,5
TV DRAMA,9/23/98,5
TV DRAMA MAMAS,12/29/05,2
TV DRAMAS BY EPISODE,1/15/07,5
TV DRAMAS BY EPISODE,9/13/06,5
TV DUALISTS,3/20/00,5
TV FACTS,1/9/98,5
TV FAMILY ROLL CALL,7/5/04,5
TV FANS,12/2/05,5
TV FINAL EPISODES,1/28/99,5
TV FINALES,1/17/07,5
TV FOR SHORT,11/3/09,5
TV FRIENDS,11/12/97,5
TV FRIENDS ON FILM,5/11/98,5
TV FROM THE NEXT ROOM,2/9/98,5
TV FROM THE NEXT ROOM,4/27/98,5
TV GAME SHOWS,5/30/03,5
TV GEOGRAPHY,5/12/09,5
TV GETS REAL,7/25/07,5
TV GOES TO WORK,11/27/97,5
TV GROUPS,7/10/08,5
TV GUIDE,4/16/99,5
TV GUIDE,4/8/03,5
TV GUIDE CROSSWORD CLUES,5/5/03,5
TV GUIDE SAYS,1/16/12,5
TV GUIDE SAYS,12/1/89,5
TV GUIDE SAYS,2/3/03,5
TV GUIDE SAYS,4/28/04,5
TV GUIDE SAYS,7/19/05,5
TV GUIDE'S 50 GREATEST CHARACTERS,9/21/00,5
TV GUIDE'S 50 GREATEST STARS,9/30/97,5
TV GUIDE: 1953,10/20/03,5
TV HAYSEEDS,9/18/98,5
TV HISTORY,1/7/10,1
TV HISTORY,3/10/98,5
TV HISTORY,5/27/02,1
TV HOSPITALS,7/1/03,5
TV HOSTS,10/26/99,5
TV INITIALS,12/5/97,5
TV INITIALS,6/7/07,5
TV INSPIRATIONS,4/27/06,5
TV IS SO DRAMATIC,5/3/07,5
TV JAILBIRDS,4/24/07,5
TV JUDGES,2/9/11,5
TV LAND'S 100 GREATEST QUOTES,6/24/08,5
TV LAND'S TOP QUOTES,6/20/07,5
TV LAUGH LINES,9/29/09,5
TV LAW,2/15/00,5
TV LAW,6/25/96,5
TV LAW FIRMS,6/7/11,5
TV MATH,12/28/07,5
TV MDs,10/29/07,5
TV MEDICAL SHOWS BY HOSPITAL,7/20/09,5
TV MILLIONAIRES--WHO PLAYED 'EM?,6/18/10,5
TV MINISERIES,6/3/99,5
TV MISGUIDED,6/30/09,5
TV MOMS,2/27/90,2
TV MOMS,6/22/00,5
TV MORTALITY,7/26/10,5
TV MOVIE BIOS,3/18/08,5
TV MOVIES,11/19/93,5
TV MOVIES,4/28/00,5
TV NAME DROPPERS,6/1/09,5
TV NAMES,3/29/10,5
TV NEIGHBORS,3/11/08,5
TV NETWORKS,5/10/01,5
TV NEWS,2/5/97,5
TV NEWS NAMES,12/18/96,5
TV NICKNAMES,10/19/98,5
TV NOSTALGIA,1/15/99,3
TV NOSTALGIA,1/19/93,5
TV NOSTALGIA,10/24/07,5
TV NOSTALGIA,6/1/99,5
TV NOSTALGIA,6/25/01,5
TV NOSTALGIA,6/6/06,5
TV NOSTALGIA,9/8/92,5
TV NUMBERS,1/8/07,5
TV NUMBERS,4/2/10,5
TV NUMBERS,5/10/06,5
TV OF THE FUTURE,3/14/07,5
TV ON TV,12/4/98,5
TV ON TV,12/8/04,5
TV ON TV,9/8/03,5
TV OPENING CREDITS,7/29/11,4
TV OPENING WORDS,4/29/09,5
TV OR NOT TV,1/30/01,5
